year,mm-dd,location,parameter,unit,datatype,value
2019,11-17,BON,elev,ft,Elevation,73.783
2019,11-18,BON,elev,ft,Elevation,73.275
2019,11-19,BON,elev,ft,Elevation,73.525
2019,11-20,BON,elev,ft,Elevation,73.779
2019,11-21,BON,elev,ft,Elevation,73.683
2019,11-22,BON,elev,ft,Elevation,73.467
2019,11-23,BON,elev,ft,Elevation,72.867
2019,11-24,BON,elev,ft,Elevation,72.871
2019,11-25,BON,elev,ft,Elevation,73.092
2019,11-26,BON,elev,ft,Elevation,73.954
2019,11-27,BON,elev,ft,Elevation,74.308
2019,11-28,BON,elev,ft,Elevation,74.742
2019,11-29,BON,elev,ft,Elevation,74.671
2019,11-30,BON,elev,ft,Elevation,75.673
2019,12-1,BON,elev,ft,Elevation,75.333
2019,12-2,BON,elev,ft,Elevation,74.829
2019,12-3,BON,elev,ft,Elevation,74.304
2019,12-4,BON,elev,ft,Elevation,74.346
2019,12-5,BON,elev,ft,Elevation,74.413
2019,12-6,BON,elev,ft,Elevation,74.467
2019,12-7,BON,elev,ft,Elevation,74.263
2019,12-8,BON,elev,ft,Elevation,74.154
2019,12-9,BON,elev,ft,Elevation,73.842
2019,12-10,BON,elev,ft,Elevation,74.113
2019,12-11,BON,elev,ft,Elevation,74.529
2019,12-12,BON,elev,ft,Elevation,74.400
2019,12-13,BON,elev,ft,Elevation,74.942
2019,12-14,BON,elev,ft,Elevation,74.988
2019,12-15,BON,elev,ft,Elevation,75.154
2019,12-16,BON,elev,ft,Elevation,75.088
2019,12-17,BON,elev,ft,Elevation,75.204
2019,12-18,BON,elev,ft,Elevation,75.067
2019,12-19,BON,elev,ft,Elevation,74.133
2019,12-20,BON,elev,ft,Elevation,74.729
2019,12-21,BON,elev,ft,Elevation,74.692
2019,12-22,BON,elev,ft,Elevation,73.858
2019,12-23,BON,elev,ft,Elevation,73.525
2019,12-24,BON,elev,ft,Elevation,73.867
2019,12-25,BON,elev,ft,Elevation,73.854
2019,12-26,BON,elev,ft,Elevation,73.842
2019,12-27,BON,elev,ft,Elevation,74.271
2019,12-28,BON,elev,ft,Elevation,75.304
2019,12-29,BON,elev,ft,Elevation,74.558
2019,12-30,BON,elev,ft,Elevation,73.642
2019,12-31,BON,elev,ft,Elevation,72.569
2018,1-1,BON,elev,ft,Elevation,74.700
2018,1-2,BON,elev,ft,Elevation,74.100
2018,1-3,BON,elev,ft,Elevation,74.200
2018,1-4,BON,elev,ft,Elevation,74.100
2018,1-5,BON,elev,ft,Elevation,74.700
2018,1-6,BON,elev,ft,Elevation,73.500
2018,1-7,BON,elev,ft,Elevation,74.000
2018,1-8,BON,elev,ft,Elevation,73.700
2018,1-9,BON,elev,ft,Elevation,73.500
2018,1-10,BON,elev,ft,Elevation,74.000
2018,1-11,BON,elev,ft,Elevation,73.900
2018,1-12,BON,elev,ft,Elevation,74.000
2018,1-13,BON,elev,ft,Elevation,73.100
2018,1-14,BON,elev,ft,Elevation,73.700
2018,1-15,BON,elev,ft,Elevation,72.800
2018,1-16,BON,elev,ft,Elevation,73.500
2018,1-17,BON,elev,ft,Elevation,73.100
2018,1-18,BON,elev,ft,Elevation,72.800
2018,1-19,BON,elev,ft,Elevation,74.700
2018,1-20,BON,elev,ft,Elevation,74.100
2018,1-21,BON,elev,ft,Elevation,74.800
2018,1-22,BON,elev,ft,Elevation,74.100
2018,1-23,BON,elev,ft,Elevation,74.100
2018,1-24,BON,elev,ft,Elevation,73.700
2018,1-25,BON,elev,ft,Elevation,74.500
2018,1-26,BON,elev,ft,Elevation,73.200
2018,1-27,BON,elev,ft,Elevation,73.200
2018,1-28,BON,elev,ft,Elevation,73.500
2018,1-29,BON,elev,ft,Elevation,72.900
2018,1-30,BON,elev,ft,Elevation,72.000
2018,1-31,BON,elev,ft,Elevation,72.500
2018,2-1,BON,elev,ft,Elevation,72.600
2018,2-2,BON,elev,ft,Elevation,72.700
2018,2-3,BON,elev,ft,Elevation,73.000
2018,2-4,BON,elev,ft,Elevation,72.500
2018,2-5,BON,elev,ft,Elevation,72.900
2018,2-6,BON,elev,ft,Elevation,72.700
2018,2-7,BON,elev,ft,Elevation,72.300
2018,2-8,BON,elev,ft,Elevation,73.700
2018,2-9,BON,elev,ft,Elevation,73.300
2018,2-10,BON,elev,ft,Elevation,73.100
2018,2-11,BON,elev,ft,Elevation,73.500
2018,2-12,BON,elev,ft,Elevation,73.300
2018,2-13,BON,elev,ft,Elevation,72.500
2018,2-14,BON,elev,ft,Elevation,72.500
2018,2-15,BON,elev,ft,Elevation,72.200
2018,2-16,BON,elev,ft,Elevation,71.800
2018,2-17,BON,elev,ft,Elevation,72.100
2018,2-18,BON,elev,ft,Elevation,72.200
2018,2-19,BON,elev,ft,Elevation,73.000
2018,2-20,BON,elev,ft,Elevation,73.300
2018,2-21,BON,elev,ft,Elevation,73.300
2018,2-22,BON,elev,ft,Elevation,73.300
2018,2-23,BON,elev,ft,Elevation,72.900
2018,2-24,BON,elev,ft,Elevation,72.700
2018,2-25,BON,elev,ft,Elevation,73.600
2018,2-26,BON,elev,ft,Elevation,73.100
2018,2-27,BON,elev,ft,Elevation,73.100
2018,2-28,BON,elev,ft,Elevation,73.500
2018,2-29,BON,elev,ft,Elevation,NA
2018,3-1,BON,elev,ft,Elevation,73.800
2018,3-2,BON,elev,ft,Elevation,73.700
2018,3-3,BON,elev,ft,Elevation,73.900
2018,3-4,BON,elev,ft,Elevation,73.500
2018,3-5,BON,elev,ft,Elevation,73.400
2018,3-6,BON,elev,ft,Elevation,74.300
2018,3-7,BON,elev,ft,Elevation,73.700
2018,3-8,BON,elev,ft,Elevation,73.700
2018,3-9,BON,elev,ft,Elevation,73.300
2018,3-10,BON,elev,ft,Elevation,73.200
2018,3-11,BON,elev,ft,Elevation,73.300
2018,3-12,BON,elev,ft,Elevation,73.100
2018,3-13,BON,elev,ft,Elevation,72.600
2018,3-14,BON,elev,ft,Elevation,73.800
2018,3-15,BON,elev,ft,Elevation,73.700
2018,3-16,BON,elev,ft,Elevation,73.600
2018,3-17,BON,elev,ft,Elevation,73.200
2018,3-18,BON,elev,ft,Elevation,73.400
2018,3-19,BON,elev,ft,Elevation,74.400
2018,3-20,BON,elev,ft,Elevation,74.200
2018,3-21,BON,elev,ft,Elevation,73.700
2018,3-22,BON,elev,ft,Elevation,73.800
2018,3-23,BON,elev,ft,Elevation,74.000
2018,3-24,BON,elev,ft,Elevation,73.500
2018,3-25,BON,elev,ft,Elevation,72.400
2018,3-26,BON,elev,ft,Elevation,73.700
2018,3-27,BON,elev,ft,Elevation,73.600
2018,3-28,BON,elev,ft,Elevation,73.700
2018,3-29,BON,elev,ft,Elevation,73.300
2018,3-30,BON,elev,ft,Elevation,73.300
2018,3-31,BON,elev,ft,Elevation,73.200
2018,4-1,BON,elev,ft,Elevation,72.800
2018,4-2,BON,elev,ft,Elevation,73.000
2018,4-3,BON,elev,ft,Elevation,73.000
2018,4-4,BON,elev,ft,Elevation,73.500
2018,4-5,BON,elev,ft,Elevation,73.300
2018,4-6,BON,elev,ft,Elevation,73.400
2018,4-7,BON,elev,ft,Elevation,75.100
2018,4-8,BON,elev,ft,Elevation,74.800
2018,4-9,BON,elev,ft,Elevation,75.400
2018,4-10,BON,elev,ft,Elevation,74.900
2018,4-11,BON,elev,ft,Elevation,74.600
2018,4-12,BON,elev,ft,Elevation,74.100
2018,4-13,BON,elev,ft,Elevation,73.700
2018,4-14,BON,elev,ft,Elevation,73.700
2018,4-15,BON,elev,ft,Elevation,74.800
2018,4-16,BON,elev,ft,Elevation,74.600
2018,4-17,BON,elev,ft,Elevation,73.600
2018,4-18,BON,elev,ft,Elevation,73.800
2018,4-19,BON,elev,ft,Elevation,72.500
2018,4-20,BON,elev,ft,Elevation,73.500
2018,4-21,BON,elev,ft,Elevation,73.200
2018,4-22,BON,elev,ft,Elevation,73.000
2018,4-23,BON,elev,ft,Elevation,73.100
2018,4-24,BON,elev,ft,Elevation,73.400
2018,4-25,BON,elev,ft,Elevation,72.700
2018,4-26,BON,elev,ft,Elevation,73.100
2018,4-27,BON,elev,ft,Elevation,73.400
2018,4-28,BON,elev,ft,Elevation,73.400
2018,4-29,BON,elev,ft,Elevation,73.300
2018,4-30,BON,elev,ft,Elevation,73.800
2018,5-1,BON,elev,ft,Elevation,74.200
2018,5-2,BON,elev,ft,Elevation,73.900
2018,5-3,BON,elev,ft,Elevation,74.100
2018,5-4,BON,elev,ft,Elevation,74.300
2018,5-5,BON,elev,ft,Elevation,74.700
2018,5-6,BON,elev,ft,Elevation,73.400
2018,5-7,BON,elev,ft,Elevation,72.200
2018,5-8,BON,elev,ft,Elevation,72.800
2018,5-9,BON,elev,ft,Elevation,74.300
2018,5-10,BON,elev,ft,Elevation,74.800
2018,5-11,BON,elev,ft,Elevation,74.900
2018,5-12,BON,elev,ft,Elevation,73.500
2018,5-13,BON,elev,ft,Elevation,73.700
2018,5-14,BON,elev,ft,Elevation,73.800
2018,5-15,BON,elev,ft,Elevation,73.400
2018,5-16,BON,elev,ft,Elevation,74.800
2018,5-17,BON,elev,ft,Elevation,72.700
2018,5-18,BON,elev,ft,Elevation,72.700
2018,5-19,BON,elev,ft,Elevation,72.500
2018,5-20,BON,elev,ft,Elevation,72.800
2018,5-21,BON,elev,ft,Elevation,73.300
2018,5-22,BON,elev,ft,Elevation,73.700
2018,5-23,BON,elev,ft,Elevation,74.200
2018,5-24,BON,elev,ft,Elevation,74.400
2018,5-25,BON,elev,ft,Elevation,73.800
2018,5-26,BON,elev,ft,Elevation,73.900
2018,5-27,BON,elev,ft,Elevation,74.200
2018,5-28,BON,elev,ft,Elevation,73.700
2018,5-29,BON,elev,ft,Elevation,72.700
2018,5-30,BON,elev,ft,Elevation,73.400
2018,5-31,BON,elev,ft,Elevation,74.500
2018,6-1,BON,elev,ft,Elevation,75.100
2018,6-2,BON,elev,ft,Elevation,73.400
2018,6-3,BON,elev,ft,Elevation,74.100
2018,6-4,BON,elev,ft,Elevation,74.000
2018,6-5,BON,elev,ft,Elevation,74.400
2018,6-6,BON,elev,ft,Elevation,74.600
2018,6-7,BON,elev,ft,Elevation,73.900
2018,6-8,BON,elev,ft,Elevation,73.200
2018,6-9,BON,elev,ft,Elevation,73.600
2018,6-10,BON,elev,ft,Elevation,73.200
2018,6-11,BON,elev,ft,Elevation,73.400
2018,6-12,BON,elev,ft,Elevation,73.800
2018,6-13,BON,elev,ft,Elevation,74.200
2018,6-14,BON,elev,ft,Elevation,74.000
2018,6-15,BON,elev,ft,Elevation,73.300
2018,6-16,BON,elev,ft,Elevation,74.000
2018,6-17,BON,elev,ft,Elevation,73.900
2018,6-18,BON,elev,ft,Elevation,73.700
2018,6-19,BON,elev,ft,Elevation,73.700
2018,6-20,BON,elev,ft,Elevation,73.600
2018,6-21,BON,elev,ft,Elevation,73.000
2018,6-22,BON,elev,ft,Elevation,73.800
2018,6-23,BON,elev,ft,Elevation,74.000
2018,6-24,BON,elev,ft,Elevation,73.500
2018,6-25,BON,elev,ft,Elevation,74.000
2018,6-26,BON,elev,ft,Elevation,74.400
2018,6-27,BON,elev,ft,Elevation,74.000
2018,6-28,BON,elev,ft,Elevation,73.900
2018,6-29,BON,elev,ft,Elevation,74.400
2018,6-30,BON,elev,ft,Elevation,74.400
2018,7-1,BON,elev,ft,Elevation,72.900
2018,7-2,BON,elev,ft,Elevation,72.900
2018,7-3,BON,elev,ft,Elevation,73.200
2018,7-4,BON,elev,ft,Elevation,73.500
2018,7-5,BON,elev,ft,Elevation,73.200
2018,7-6,BON,elev,ft,Elevation,73.800
2018,7-7,BON,elev,ft,Elevation,74.000
2018,7-8,BON,elev,ft,Elevation,74.100
2018,7-9,BON,elev,ft,Elevation,NA
2018,7-10,BON,elev,ft,Elevation,73.900
2018,7-11,BON,elev,ft,Elevation,74.600
2018,7-12,BON,elev,ft,Elevation,75.100
2018,7-13,BON,elev,ft,Elevation,75.000
2018,7-14,BON,elev,ft,Elevation,74.800
2018,7-15,BON,elev,ft,Elevation,75.000
2018,7-16,BON,elev,ft,Elevation,74.300
2018,7-17,BON,elev,ft,Elevation,74.500
2018,7-18,BON,elev,ft,Elevation,73.800
2018,7-19,BON,elev,ft,Elevation,74.200
2018,7-20,BON,elev,ft,Elevation,73.800
2018,7-21,BON,elev,ft,Elevation,74.600
2018,7-22,BON,elev,ft,Elevation,75.300
2018,7-23,BON,elev,ft,Elevation,74.000
2018,7-24,BON,elev,ft,Elevation,74.600
2018,7-25,BON,elev,ft,Elevation,74.400
2018,7-26,BON,elev,ft,Elevation,73.800
2018,7-27,BON,elev,ft,Elevation,73.600
2018,7-28,BON,elev,ft,Elevation,74.900
2018,7-29,BON,elev,ft,Elevation,74.700
2018,7-30,BON,elev,ft,Elevation,73.900
2018,7-31,BON,elev,ft,Elevation,74.800
2018,8-1,BON,elev,ft,Elevation,75.900
2018,8-2,BON,elev,ft,Elevation,75.700
2018,8-3,BON,elev,ft,Elevation,76.000
2018,8-4,BON,elev,ft,Elevation,75.800
2018,8-5,BON,elev,ft,Elevation,76.100
2018,8-6,BON,elev,ft,Elevation,74.100
2018,8-7,BON,elev,ft,Elevation,74.000
2018,8-8,BON,elev,ft,Elevation,73.200
2018,8-9,BON,elev,ft,Elevation,74.600
2018,8-10,BON,elev,ft,Elevation,74.900
2018,8-11,BON,elev,ft,Elevation,74.600
2018,8-12,BON,elev,ft,Elevation,74.300
2018,8-13,BON,elev,ft,Elevation,74.200
2018,8-14,BON,elev,ft,Elevation,74.500
2018,8-15,BON,elev,ft,Elevation,75.100
2018,8-16,BON,elev,ft,Elevation,75.900
2018,8-17,BON,elev,ft,Elevation,75.500
2018,8-18,BON,elev,ft,Elevation,75.800
2018,8-19,BON,elev,ft,Elevation,75.300
2018,8-20,BON,elev,ft,Elevation,75.000
2018,8-21,BON,elev,ft,Elevation,75.800
2018,8-22,BON,elev,ft,Elevation,75.800
2018,8-23,BON,elev,ft,Elevation,75.100
2018,8-24,BON,elev,ft,Elevation,74.900
2018,8-25,BON,elev,ft,Elevation,74.100
2018,8-26,BON,elev,ft,Elevation,75.100
2018,8-27,BON,elev,ft,Elevation,74.900
2018,8-28,BON,elev,ft,Elevation,74.900
2018,8-29,BON,elev,ft,Elevation,75.000
2018,8-30,BON,elev,ft,Elevation,74.700
2018,8-31,BON,elev,ft,Elevation,74.400
2018,9-1,BON,elev,ft,Elevation,74.000
2018,9-2,BON,elev,ft,Elevation,74.900
2018,9-3,BON,elev,ft,Elevation,75.000
2018,9-4,BON,elev,ft,Elevation,74.900
2018,9-5,BON,elev,ft,Elevation,75.400
2018,9-6,BON,elev,ft,Elevation,75.200
2018,9-7,BON,elev,ft,Elevation,74.800
2018,9-8,BON,elev,ft,Elevation,75.300
2018,9-9,BON,elev,ft,Elevation,75.800
2018,9-10,BON,elev,ft,Elevation,75.600
2018,9-11,BON,elev,ft,Elevation,75.600
2018,9-12,BON,elev,ft,Elevation,76.000
2018,9-13,BON,elev,ft,Elevation,75.700
2018,9-14,BON,elev,ft,Elevation,75.500
2018,9-15,BON,elev,ft,Elevation,75.800
2018,9-16,BON,elev,ft,Elevation,75.600
2018,9-17,BON,elev,ft,Elevation,75.500
2018,9-18,BON,elev,ft,Elevation,75.400
2018,9-19,BON,elev,ft,Elevation,75.400
2018,9-20,BON,elev,ft,Elevation,75.700
2018,9-21,BON,elev,ft,Elevation,75.600
2018,9-22,BON,elev,ft,Elevation,75.500
2018,9-23,BON,elev,ft,Elevation,75.700
2018,9-24,BON,elev,ft,Elevation,75.000
2018,9-25,BON,elev,ft,Elevation,75.000
2018,9-26,BON,elev,ft,Elevation,75.700
2018,9-27,BON,elev,ft,Elevation,75.300
2018,9-28,BON,elev,ft,Elevation,75.200
2018,9-29,BON,elev,ft,Elevation,75.000
2018,9-30,BON,elev,ft,Elevation,75.000
2018,10-1,BON,elev,ft,Elevation,75.300
2018,10-2,BON,elev,ft,Elevation,75.200
2018,10-3,BON,elev,ft,Elevation,74.600
2018,10-4,BON,elev,ft,Elevation,75.100
2018,10-5,BON,elev,ft,Elevation,75.000
2018,10-6,BON,elev,ft,Elevation,75.100
2018,10-7,BON,elev,ft,Elevation,75.200
2018,10-8,BON,elev,ft,Elevation,75.800
2018,10-9,BON,elev,ft,Elevation,76.100
2018,10-10,BON,elev,ft,Elevation,75.800
2018,10-11,BON,elev,ft,Elevation,75.900
2018,10-12,BON,elev,ft,Elevation,75.400
2018,10-13,BON,elev,ft,Elevation,75.500
2018,10-14,BON,elev,ft,Elevation,75.600
2018,10-15,BON,elev,ft,Elevation,75.700
2018,10-16,BON,elev,ft,Elevation,75.800
2018,10-17,BON,elev,ft,Elevation,75.600
2018,10-18,BON,elev,ft,Elevation,75.600
2018,10-19,BON,elev,ft,Elevation,75.400
2018,10-20,BON,elev,ft,Elevation,74.200
2018,10-21,BON,elev,ft,Elevation,72.900
2018,10-22,BON,elev,ft,Elevation,73.000
2018,10-23,BON,elev,ft,Elevation,73.600
2018,10-24,BON,elev,ft,Elevation,74.100
2018,10-25,BON,elev,ft,Elevation,73.100
2018,10-26,BON,elev,ft,Elevation,73.900
2018,10-27,BON,elev,ft,Elevation,74.200
2018,10-28,BON,elev,ft,Elevation,74.300
2018,10-29,BON,elev,ft,Elevation,74.800
2018,10-30,BON,elev,ft,Elevation,74.600
2018,10-31,BON,elev,ft,Elevation,73.500
2018,11-1,BON,elev,ft,Elevation,74.100
2018,11-2,BON,elev,ft,Elevation,73.600
2018,11-3,BON,elev,ft,Elevation,73.900
2018,11-4,BON,elev,ft,Elevation,74.400
2018,11-5,BON,elev,ft,Elevation,73.800
2018,11-6,BON,elev,ft,Elevation,73.800
2018,11-7,BON,elev,ft,Elevation,74.000
2018,11-8,BON,elev,ft,Elevation,74.100
2018,11-9,BON,elev,ft,Elevation,74.000
2018,11-10,BON,elev,ft,Elevation,74.200
2018,11-11,BON,elev,ft,Elevation,74.100
2018,11-12,BON,elev,ft,Elevation,74.600
2018,11-13,BON,elev,ft,Elevation,74.300
2018,11-14,BON,elev,ft,Elevation,75.700
2018,11-15,BON,elev,ft,Elevation,75.500
2018,11-16,BON,elev,ft,Elevation,74.700
2018,11-17,BON,elev,ft,Elevation,74.400
2018,11-18,BON,elev,ft,Elevation,73.900
2018,11-19,BON,elev,ft,Elevation,73.900
2018,11-20,BON,elev,ft,Elevation,74.300
2018,11-21,BON,elev,ft,Elevation,74.500
2018,11-22,BON,elev,ft,Elevation,73.900
2018,11-23,BON,elev,ft,Elevation,73.700
2018,11-24,BON,elev,ft,Elevation,74.500
2018,11-25,BON,elev,ft,Elevation,75.200
2018,11-26,BON,elev,ft,Elevation,75.300
2018,11-27,BON,elev,ft,Elevation,75.300
2018,11-28,BON,elev,ft,Elevation,75.000
2018,11-29,BON,elev,ft,Elevation,74.700
2018,11-30,BON,elev,ft,Elevation,74.200
2018,12-1,BON,elev,ft,Elevation,73.900
2018,12-2,BON,elev,ft,Elevation,74.100
2018,12-3,BON,elev,ft,Elevation,73.500
2018,12-4,BON,elev,ft,Elevation,74.200
2018,12-5,BON,elev,ft,Elevation,74.200
2018,12-6,BON,elev,ft,Elevation,74.700
2018,12-7,BON,elev,ft,Elevation,74.200
2018,12-8,BON,elev,ft,Elevation,74.900
2018,12-9,BON,elev,ft,Elevation,74.800
2018,12-10,BON,elev,ft,Elevation,74.400
2018,12-11,BON,elev,ft,Elevation,74.200
2018,12-12,BON,elev,ft,Elevation,74.400
2018,12-13,BON,elev,ft,Elevation,74.800
2018,12-14,BON,elev,ft,Elevation,75.400
2018,12-15,BON,elev,ft,Elevation,73.600
2018,12-16,BON,elev,ft,Elevation,73.700
2018,12-17,BON,elev,ft,Elevation,74.100
2018,12-18,BON,elev,ft,Elevation,73.400
2018,12-19,BON,elev,ft,Elevation,74.600
2018,12-20,BON,elev,ft,Elevation,74.800
2018,12-21,BON,elev,ft,Elevation,74.700
2018,12-22,BON,elev,ft,Elevation,75.000
2018,12-23,BON,elev,ft,Elevation,74.400
2018,12-24,BON,elev,ft,Elevation,75.600
2018,12-25,BON,elev,ft,Elevation,75.300
2018,12-26,BON,elev,ft,Elevation,75.300
2018,12-27,BON,elev,ft,Elevation,75.900
2018,12-28,BON,elev,ft,Elevation,75.100
2018,12-29,BON,elev,ft,Elevation,75.500
2018,12-30,BON,elev,ft,Elevation,74.700
2018,12-31,BON,elev,ft,Elevation,75.200
2017,1-1,BON,elev,ft,Elevation,74.400
2017,1-2,BON,elev,ft,Elevation,74.100
2017,1-3,BON,elev,ft,Elevation,73.800
2017,1-4,BON,elev,ft,Elevation,74.400
2017,1-5,BON,elev,ft,Elevation,73.300
2017,1-6,BON,elev,ft,Elevation,72.800
2017,1-7,BON,elev,ft,Elevation,73.800
2017,1-8,BON,elev,ft,Elevation,73.200
2017,1-9,BON,elev,ft,Elevation,73.400
2017,1-10,BON,elev,ft,Elevation,73.500
2017,1-11,BON,elev,ft,Elevation,73.600
2017,1-12,BON,elev,ft,Elevation,73.300
2017,1-13,BON,elev,ft,Elevation,72.400
2017,1-14,BON,elev,ft,Elevation,72.900
2017,1-15,BON,elev,ft,Elevation,72.600
2017,1-16,BON,elev,ft,Elevation,73.700
2017,1-17,BON,elev,ft,Elevation,71.900
2017,1-18,BON,elev,ft,Elevation,72.700
2017,1-19,BON,elev,ft,Elevation,72.700
2017,1-20,BON,elev,ft,Elevation,73.000
2017,1-21,BON,elev,ft,Elevation,72.700
2017,1-22,BON,elev,ft,Elevation,73.600
2017,1-23,BON,elev,ft,Elevation,73.700
2017,1-24,BON,elev,ft,Elevation,75.200
2017,1-25,BON,elev,ft,Elevation,74.400
2017,1-26,BON,elev,ft,Elevation,73.500
2017,1-27,BON,elev,ft,Elevation,73.100
2017,1-28,BON,elev,ft,Elevation,74.100
2017,1-29,BON,elev,ft,Elevation,73.400
2017,1-30,BON,elev,ft,Elevation,74.000
2017,1-31,BON,elev,ft,Elevation,74.500
2017,2-1,BON,elev,ft,Elevation,74.000
2017,2-2,BON,elev,ft,Elevation,73.500
2017,2-3,BON,elev,ft,Elevation,73.300
2017,2-4,BON,elev,ft,Elevation,73.700
2017,2-5,BON,elev,ft,Elevation,74.500
2017,2-6,BON,elev,ft,Elevation,74.300
2017,2-7,BON,elev,ft,Elevation,74.100
2017,2-8,BON,elev,ft,Elevation,74.400
2017,2-9,BON,elev,ft,Elevation,73.300
2017,2-10,BON,elev,ft,Elevation,74.000
2017,2-11,BON,elev,ft,Elevation,73.400
2017,2-12,BON,elev,ft,Elevation,74.600
2017,2-13,BON,elev,ft,Elevation,72.500
2017,2-14,BON,elev,ft,Elevation,74.800
2017,2-15,BON,elev,ft,Elevation,73.000
2017,2-16,BON,elev,ft,Elevation,72.400
2017,2-17,BON,elev,ft,Elevation,72.800
2017,2-18,BON,elev,ft,Elevation,72.200
2017,2-19,BON,elev,ft,Elevation,73.600
2017,2-20,BON,elev,ft,Elevation,72.300
2017,2-21,BON,elev,ft,Elevation,75.500
2017,2-22,BON,elev,ft,Elevation,72.500
2017,2-23,BON,elev,ft,Elevation,71.900
2017,2-24,BON,elev,ft,Elevation,73.000
2017,2-25,BON,elev,ft,Elevation,72.300
2017,2-26,BON,elev,ft,Elevation,72.800
2017,2-27,BON,elev,ft,Elevation,72.000
2017,2-28,BON,elev,ft,Elevation,71.900
2017,2-29,BON,elev,ft,Elevation,NA
2017,3-1,BON,elev,ft,Elevation,72.700
2017,3-2,BON,elev,ft,Elevation,72.300
2017,3-3,BON,elev,ft,Elevation,72.400
2017,3-4,BON,elev,ft,Elevation,73.500
2017,3-5,BON,elev,ft,Elevation,74.400
2017,3-6,BON,elev,ft,Elevation,71.900
2017,3-7,BON,elev,ft,Elevation,72.600
2017,3-8,BON,elev,ft,Elevation,72.900
2017,3-9,BON,elev,ft,Elevation,73.400
2017,3-10,BON,elev,ft,Elevation,73.000
2017,3-11,BON,elev,ft,Elevation,73.700
2017,3-12,BON,elev,ft,Elevation,74.200
2017,3-13,BON,elev,ft,Elevation,73.400
2017,3-14,BON,elev,ft,Elevation,73.100
2017,3-15,BON,elev,ft,Elevation,72.900
2017,3-16,BON,elev,ft,Elevation,73.800
2017,3-17,BON,elev,ft,Elevation,73.300
2017,3-18,BON,elev,ft,Elevation,72.700
2017,3-19,BON,elev,ft,Elevation,74.400
2017,3-20,BON,elev,ft,Elevation,73.100
2017,3-21,BON,elev,ft,Elevation,71.900
2017,3-22,BON,elev,ft,Elevation,72.800
2017,3-23,BON,elev,ft,Elevation,72.300
2017,3-24,BON,elev,ft,Elevation,73.300
2017,3-25,BON,elev,ft,Elevation,73.100
2017,3-26,BON,elev,ft,Elevation,73.100
2017,3-27,BON,elev,ft,Elevation,73.400
2017,3-28,BON,elev,ft,Elevation,72.500
2017,3-29,BON,elev,ft,Elevation,72.500
2017,3-30,BON,elev,ft,Elevation,73.800
2017,3-31,BON,elev,ft,Elevation,73.900
2017,4-1,BON,elev,ft,Elevation,74.100
2017,4-2,BON,elev,ft,Elevation,72.900
2017,4-3,BON,elev,ft,Elevation,74.000
2017,4-4,BON,elev,ft,Elevation,73.500
2017,4-5,BON,elev,ft,Elevation,72.600
2017,4-6,BON,elev,ft,Elevation,73.200
2017,4-7,BON,elev,ft,Elevation,72.900
2017,4-8,BON,elev,ft,Elevation,72.000
2017,4-9,BON,elev,ft,Elevation,72.800
2017,4-10,BON,elev,ft,Elevation,72.300
2017,4-11,BON,elev,ft,Elevation,72.900
2017,4-12,BON,elev,ft,Elevation,72.800
2017,4-13,BON,elev,ft,Elevation,72.800
2017,4-14,BON,elev,ft,Elevation,72.600
2017,4-15,BON,elev,ft,Elevation,72.000
2017,4-16,BON,elev,ft,Elevation,72.200
2017,4-17,BON,elev,ft,Elevation,72.300
2017,4-18,BON,elev,ft,Elevation,72.800
2017,4-19,BON,elev,ft,Elevation,72.700
2017,4-20,BON,elev,ft,Elevation,72.600
2017,4-21,BON,elev,ft,Elevation,72.000
2017,4-22,BON,elev,ft,Elevation,73.500
2017,4-23,BON,elev,ft,Elevation,73.500
2017,4-24,BON,elev,ft,Elevation,72.900
2017,4-25,BON,elev,ft,Elevation,73.300
2017,4-26,BON,elev,ft,Elevation,72.100
2017,4-27,BON,elev,ft,Elevation,73.100
2017,4-28,BON,elev,ft,Elevation,73.200
2017,4-29,BON,elev,ft,Elevation,73.100
2017,4-30,BON,elev,ft,Elevation,73.500
2017,5-1,BON,elev,ft,Elevation,73.200
2017,5-2,BON,elev,ft,Elevation,72.500
2017,5-3,BON,elev,ft,Elevation,73.300
2017,5-4,BON,elev,ft,Elevation,73.100
2017,5-5,BON,elev,ft,Elevation,72.800
2017,5-6,BON,elev,ft,Elevation,72.800
2017,5-7,BON,elev,ft,Elevation,72.900
2017,5-8,BON,elev,ft,Elevation,73.400
2017,5-9,BON,elev,ft,Elevation,72.900
2017,5-10,BON,elev,ft,Elevation,72.800
2017,5-11,BON,elev,ft,Elevation,72.600
2017,5-12,BON,elev,ft,Elevation,72.700
2017,5-13,BON,elev,ft,Elevation,72.900
2017,5-14,BON,elev,ft,Elevation,73.100
2017,5-15,BON,elev,ft,Elevation,73.300
2017,5-16,BON,elev,ft,Elevation,73.200
2017,5-17,BON,elev,ft,Elevation,72.100
2017,5-18,BON,elev,ft,Elevation,72.300
2017,5-19,BON,elev,ft,Elevation,73.100
2017,5-20,BON,elev,ft,Elevation,73.100
2017,5-21,BON,elev,ft,Elevation,74.400
2017,5-22,BON,elev,ft,Elevation,72.800
2017,5-23,BON,elev,ft,Elevation,72.900
2017,5-24,BON,elev,ft,Elevation,73.000
2017,5-25,BON,elev,ft,Elevation,73.900
2017,5-26,BON,elev,ft,Elevation,73.500
2017,5-27,BON,elev,ft,Elevation,73.100
